Name,URL,Price,Rating
"2019 Flagship Dell Inspiron 15.6"" HD Anti-Glare Touchscreen Laptop Computer, Intel Core i5-7200U 2.5GHz up to 3.1GHz, 8GB DDR4, 256GB SSD, Bluetooth, MaxxAudio, HDMI, Webcam, USB 3.0, Windows 10",/Dell-Anti-Glare-Touchscreen-Bluetooth-MaxxAudio/dp/B07KF17PTR/ref=sr_1_136?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-136,"463
.",
"Top Performance Dell Inspiron 15.6"" Touchscreen Laptop, 7th Intel Core i3-7100U 2.4GHz, 8 GB DDR4 RAM, 1 TB HDD, HDMI, DVD-RW, Bluetooth, HDMI, Web Camera",/Performance-Dell-Inspiron-Touchscreen-Bluetooth/dp/B073X7RX3W/ref=sr_1_137?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-137,"417
.",
"Compatible With Windows 7 Repair & Recovery Disk 32 & 64 Bit DVD Reinstall Reboot Fix ALL Brands HP, Dell, Asus, Toshiba, etc. Laptop / Desktop Computers [Instructions & Support]",/Windows-Recovery-Reinstall-Computers-Instructions/dp/B07BSWPRJ3/ref=sr_1_138?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-138,,
"Dell Vostro 5471 14"" Anti-Glare FHD IPS Laptop, Intel Quad-Core i5-8250U 1.6GHz up to 3.4GHz, 8GB DDR4, 256GB SSD, Intel UHD 620, Backlit Keyboard, WiFi, Bluetooth, Webcam, Windows 10 Professional",/Dell-5471-Anti-Glare-Quad-Core-Professional/dp/B07T39Y4TF/ref=sr_1_141?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-141,"624
.",
"2019 Dell Inspiron 15 5000 15 6"" Laptop Computer, Intel Core i7-7500U Up to 3.5GHz, 8GB DDR4 RAM + 16GB Optane Memory, 1TB HDD, 802.11AC WiFi, Bluetooth 4.1, HDMI, USB 3.1, Silver, Windows 10 Home",/Dell-Inspiron-15-Computer-Bluetooth/dp/B07QZVGZ52/ref=sr_1_142?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-142,"669
.",
"2018 Dell Latitude E4310 13.3 Inch Laptop Computer with Intel Core i5 2.4 GHz, 4GB DDR3 RAM, 160GB HDD,Windows 10 Home (Renewed)",/Dell-Latitude-E4310-Computer-Windows/dp/B0118AZI3O/ref=sr_1_143?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-143,"199
.",3.8 out of 5 stars
"Newest Dell Inspiron 5000 FHD 15.6"" Touchscreen Laptop, Intel Dual Core i3-8130U 2.2GHz, 12GB DDR4 RAM, 128GB SSD Boot + 1TB HDD, DVD-RW, Backlit Keyboard, WiFi, HDMI, MaxxAudio, Windows 10, Black",/Dell-Inspiron-Touchscreen-i3-8130U-MaxxAudio/dp/B07SC7L627/ref=sr_1_144?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-144,"537
.",
"Newest Generation Dell XPS13 9380 Laptop, Intel Core i7-8565U Processor Up to 4.6 GHz, 16GB 2133MHz RAM, 1TB PCIe SSD, 13.3 4K UHD (3840x2160) InfinityEdge Touch Display, Fingerprint Reader",/Generation-Dell-Processor-InfinityEdge-Fingerprint/dp/B07QF6KN82/ref=sr_1_145?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-145,"1,575
.",
Dell E6540 15.6inch Laptop Intel Core i5-4300M 2.6GHz 8GB Ram 500GB HDD Windows 10 Pro 64bit (Renewed),/Dell-E6540-15-6inch-Certified-Refurbished/dp/B07GCV2SJ9/ref=sr_1_146?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-146,"268
.",
"Dell Inspiron 15 5000, 15.6"" Full HD Touchscreen 2019 Flagship Dell Laptop, Intel Quad-Core i7-8550U, 16GB DDR4, 256GB PCIe SSD, 1TB HDD, 802.11ac Bluetooth 4.2 MaxxAudio Backlit Keyboard Win 10",/Dell-Inspiron-Touchscreen-Dell-Quad-Core-MaxxAudio-Backlit/dp/B07SQP4WSN/ref=sr_1_147?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-147,"799
.",
"Dell Vostro 3481 14"" HD Notebook, Intel Dual-Core i3-7020U 2.3GHz, 8GB RAM, 256GB SSD, HDMI, VGA, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro (8GB RAM | 256GB SSD | Windows 10 Pro)",/Dell-Notebook-Dual-Core-i3-7020U-Bluetooth/dp/B07TJZLQ3M/ref=sr_1_148?keywords=dell+laptop&qid=1564683560&s=gateway&sr=8-148,,4.0 out of 5 stars
"Dell Inspiron 15.6"" HD LED Display Laptop | Intel Pentium Quad Core N5000 up to 2.7Ghz | 8GB DDR4 RAM | 1TB HDD | USB 3.0 | HDMI | WiFi | Bluetooth | MaxxAudio Stereo Speakers | Webcam | Windows 10",/Dell-Inspiron-Backlight-Display-Pentium/dp/B07HMY27M9/ref=sr_1_147?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-147,"458
.",
"2019 Newest Dell 11.6"" HD Laptop Notebook Computer, 7th Gen AMD A6-9220e, 4GB RAM, Total 64G Storage (32GB EMMC+32G Micro SD) HDMI, WiFi, Bluetooth, MaxxAudio, Win 10",/Dell-Notebook-Computer-Bluetooth-MaxxAudio/dp/B07Q3NRGTW/ref=sr_1_148?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-148,"199
.",
"Dell 2019 Inspiron 15 3000 i3576 15.6 Inch HD Laptop (Intel Core i3-8130U 3.40 GHz, 8GB DDR4 RAM, 1TB HDD, Bluetooth, WiFi, Windows 10, Black) (Renewed)",/Dell-Inspiron-i3-8130U-Bluetooth-Windows/dp/B07T33G4NT/ref=sr_1_149?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-149,"389
.",
"Dell Inspiron 13.3"" 2 in 1 Full HD IPS Touchscreen Business Laptop/tablet, Intel Quad-Core i7-8550U 16GB DDR4 256GB SSD MaxxAudio Backlit Keyboard 802.11ac Bluetooth HDMI Webcam Win 10",/Dell-Inspiron-Touchscreen-Quad-Core-MaxxAudio/dp/B0798WWF9M/ref=sr_1_150?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-150,"797
.",
FD® - Laptop Computers in Usa,/FD-Laptop-Computers-in-Usa/dp/B01LZRJDYJ/ref=sr_1_151?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-151,,
"2019 Dell XPS 9370 13.3"" 4K UHD Multitouch Premium Thin & Light Laptop, Intel Quad Core i7-8550U Upto 4.0GHz, 8GB RAM, 256GB SSD, Backlit Keyboard, Thunderbolt3, Windows 10, Silver with Black Palmrest",/Dell-Multitouch-i7-8550U-Keyboard-Thunderbolt3/dp/B07TK6XPM9/ref=sr_1_152?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-152,"1,159
.",
"Dell 2018 Newest Business Flagship Inspiron Laptop PC 15.6"" FHD Truelife Display Intel i7-8550U Processor 12GB DDR4 RAM 128GB SSD+1TB HDD Backlit-Keyboard DVD-RW Intel UHD 620 Graphics Windows 10",/Dell-Business-Flagship-Processor-Backlit-Keyboard/dp/B07D6156TT/ref=sr_1_153?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-153,"730
.",
"Dell G5 15 5590,G5590-5547BLK-PUS,8th Gen Intel Core i5 8300H Proc (Quad-Core, 8MB Cache, up to 4.0GHz w/Turbo Boost),15.6"" FHD,NVIDIA(R) GeForce(R) GTX 1050Ti w/4gb Graphics mem,1TB HDD+128GB SSD",/Dell-G5590-5547BLK-PUS-Quad-Core-GeForce-Graphics/dp/B07RGJ4PRJ/ref=sr_1_154?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-154,"799
.",
"Dell Inspiron 3000 Series 15.6 inch Touchscreen 2019 Laptop Notebook Computer, Intel Core i5-7200U 2.5Ghz, 16GB DDR4 RAM, 256GB SSD + 1TB HDD, Wi-Fi, HDMI, Webcam, Bluetooth, USB 3.0, Windows 10",/Dell-Inspiron-Touchscreen-Notebook-Bluetooth/dp/B07T7LC2WQ/ref=sr_1_157?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-157,"789
.",
"Dell Inspiron 15.6"" Display Laptop PC Intel i5-7200U Processor 256GB SSD DVD-RW HDMI 802.11ac Webcam Bluetooth Windows 10-Gray (8GB RAM | 256GB SSD)",/Dell-Inspiron-i5-7200U-Processor-Bluetooth/dp/B072N4D64S/ref=sr_1_158?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-158,"504
.",3.9 out of 5 stars
"Dell Latitude E5440 Laptop Notebook i7-4600U 2.1GHz, 16GB RAM, 500GB SSD, Windows 10 Pro (Renewed)",/Dell-Latitude-Notebook-i7-4600U-Windows/dp/B07R74YZMN/ref=sr_1_159?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-159,"469
.",
"2018 Newest Dell Inspiron High Performance 15.6"" HD Laptop, Intel Core i3-7130U 2.7GHz, 8GB DDR4 RAM, 1TB HDD, HDMI, MaxxAudio, Webcam, Bluetooth, Win 10 Home",/Dell-Inspiron-Performance-MaxxAudio-Bluetooth/dp/B07HHDXW8T/ref=sr_1_160?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-160,"373
.",
"Dell G3 Gaming Laptop 15.6"" Full HD, Intel Ci7-8750H, 4GB Nvidia GeForce GTX 1050 Ti, 8GB RAM, 16GB Intel Optane + 1TB HDD,",/Dell-Gaming-Laptop-Ci7-8750H-GeForce/dp/B07GRL3B36/ref=sr_1_161?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-161,"738
.",
Dell Inspiron 15 3567 Series – 15” LED-Backlit Display - 7th Gen Intel Core i3 Proc - 4GB Mem – 128GB SSD - Intel HD Graphics 620,/Dell-Inspiron-15-3567-LED-Backlit/dp/B07BPQJ9GN/ref=sr_1_162?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-162,"399
.",
"Dell Inspiron 5000 Premium FHD IPS 15.6"" Touchscreen Laptop PC, Intel Quad-Core i5-8250U (Beat i7-7500U), 8GB DDR4, 1TB HDD, Backlit Keyboard, HDMI, MaxxAudio, Bluetooth, Webcam, Windows 10",/Dell-Inspiron-5000-Touchscreen-Quad-Core/dp/B07PLM48NL/ref=sr_1_163?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-163,"548
.",
Dell Latitude E6430 14in Notebook PC - Intel Core i5-3320 2.6GHz 8GB 320gb SATA Windows 10 Professional (Renewed),/Dell-Latitude-E6430-Notebook-Professional/dp/B01GI6EX4I/ref=sr_1_164?keywords=dell+laptop&qid=1564683564&s=gateway&sr=8-164,"194
.",
"Dell G5587-7866BLK-PUS G5 15 5587 Gaming Laptop 15.6"" LED Display, 8th Gen Intel i7 Processor, 16GB Memory, 128GB SSD+1TB HDD, NVIDIA GeForce GTX 1050Ti, Licorice Black",/Dell-G5587-7866BLK-PUS-Display-Processor-Licorice/dp/B07CD3MRZF/ref=sr_1_163?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-163,"1,038
.",4.2 out of 5 stars
"Newest Dell Inspiron 15.6 inch HD Flagship High Performance Laptop PC, AMD A6-9200 Dual-Core, 4GB RAM, 128GB SSD, DVD +/-RW, HDMI, SD Reader, MaxxAudio, WIFI, Bluetooth, Windows 10 Home, Black",/Dell-Performance-Dual-Core-MaxxAudio-Bluetooth/dp/B07BRNSNC9/ref=sr_1_164?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-164,"285
.",
"2019_Dell Inspiron Laptop, 15.6"" HD Hnti-Glare Screen, AMD A9 Processor, 8GB RAM, 256GB SSD, DVD R/W, HDMI, Webcam, Numeric Keyboard, Windows 10",/2019_Dell-Inspiron-Hnti-Glare-Processor-Keyboard/dp/B07PBGYLBP/ref=sr_1_165?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-165,"429
.",
Dell Inspiron 15 5000 Series Touchscreen Laptop - Intel Core i3-8130U Processor 2.2GHz 12GB DDR4 1TB,/Dell-Inspiron-5000-Touchscreen-Laptop/dp/B07FFJFP2M/ref=sr_1_166?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-166,"412
.",
"2018 Dell Inspiron 15 5000 Flagship 15.6inch Full HD 2-in-1 Touchscreen Laptop: Core i5-8250U, 8GB RAM, 1TB Hard Drive, 15.6inch Full HD Touch Display, Backlit Keyboard, Wifi, Bluetooth, Windows 10",/Dell-Inspiron-Flagship-15-6inch-Touchscreen/dp/B07C35VR1R/ref=sr_1_167?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-167,"569
.",
Computer Facts,/Reeju-Barman-Computer-Facts/dp/B07JZCFK1Q/ref=sr_1_168?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-168,,
"Premium Flagship 2019 Dell Inspiron 15 5000 15.6 inch FHD Touchscreen Laptop Intel Quad-Core i7-8550U 32GB DDR4 512GB SSD 1TB HDD, HDMI 802.11ac Bluetooth 4.2 DVD Backlit Keyboard MaxxAudio Win 10",/Dell-Touchscreen-Quad-Core-Bluetooth-MaxxAudio/dp/B07SC18TTC/ref=sr_1_169?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-169,"1,158
.",
"2018 Dell XPS 9570 Laptop, 15.6"" UHD (3840 x 2160) InfinityEdge Touch Display, 8th Gen Intel Core i7-8750H, 32GB RAM, 1TB SSD, GeForce GTX 1050Ti, Fingerprint Reader, Windows 10 Home, Silver",/Dell-InfinityEdge-Display-i7-8750H-Fingerprint/dp/B07DKW14Q6/ref=sr_1_170?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-170,"1,992
.",
Dell Professional Briefcase 15,/Dell-NJ7W7-Professional-Briefcase-15/dp/B01MSZGLYI/ref=sr_1_173?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-173,"30
.",
"Dell 2019 Inspiron 14 i5481 14.0 Inch Touchscreen 2-in-1 Laptop (Intel Core i3-8145U 3.90 GHz, 4GB DDR4 RAM, 128GB SSD, Intel UHD, Bluetooth, Windows 10, Grey) (Renewed)",/Dell-Inspiron-Touchscreen-i3-8145U-Bluetooth/dp/B07T45L19J/ref=sr_1_174?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-174,"399
.",
"Dell Inspiron 15 5584 Laptop, 15.6"" Screen, Intel Core i5, 8GB Memory, 256GB Solid State Drive, Windows 10 Home, I5584-5868SLV-PUS",/Dell-Inspiron-Laptop-Windows-I5584-5868SLV-PUS/dp/B07RC986LT/ref=sr_1_175?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-175,"599
.",
"2019 Newest Dell Vostro 5000 15.6"" FHD Laptop | GeForce Graphics i7-8565U Processor | NVIDIA GeForce MX130 | 16GB DDR4 | 512GB SSD | HDMI | Wi-Fi | Bluetooth | W10 Pro | Gray",/Dell-Graphics-i7-8565U-Processor-Bluetooth/dp/B07VM4P5Z5/ref=sr_1_177?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-177,"849
.",
"Dell Latitude E5430 14.1 Inch Business High Performace Laptop (Intel Core i5-3320M up to 3.3GHz, 4GB RAM, 320GB HDD, WiFi, DVDRW, Windows 10 Professional) (Renewedd)",/Dell-Latitude-E5430-Professional-Refurbishedd/dp/B06XNP29BR/ref=sr_1_178?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-178,"179
.",
"2018 Dell Latitude E5440 14in HD Business Laptop Computer, Intel Core i7-4600U up to 3.3GHz, 8GB RAM, 320GB HDD, NVDIA GeForce GT 720M, AC WiFi, BT, HDMI, Windows 7 Professional (Renewed)",/Dell-Latitude-Professional-Certified-Refurbished/dp/B07GYL16NH/ref=sr_1_179?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-179,"299
.",
Dell Latitude E7470 Touchscreen Ultrabook - Intel Core i7-6600U 2.6GHz 16GB 512GB SSD Windows 10 Pro (Renewed),/Dell-Latitude-E7470-Touchscreen-Ultrabook/dp/B07L1253JN/ref=sr_1_180?keywords=dell+laptop&qid=1564683568&s=gateway&sr=8-180,"667
.",
"2018 Flagship Dell Inspiron 15 FHD IPS TouchScreen 2-in-1 Convertible Laptop (Intel Core i7-8550U Processor, 16GB RAM, 512GB SSD, Backlit Keyboard,Intel HD, Wifi, Bluetooth, HDMI, Windows 10)",/Dell-TouchScreen-Convertible-Processor-Bluetooth/dp/B07826TC8C/ref=sr_1_179?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-179,"852
.",
"Dell 2019 Inspiron 15 6"" HD Touchscreen Business Laptop Computer, 7th Gen Intel Core i5-7200U Up to 3.1GHz, 8GB DDR4 RAM, 512GB SSD, HDMI, USB 3.0, Bluetooth, WiFi, Windows 10 Home",/Dell-Inspiron-15-Touchscreen-Bluetooth/dp/B01DSROP4S/ref=sr_1_180?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-180,"598
.",
"Dell 2019 Vostro 15 3000 15.6"" FHD Business Flagship Laptop Computer, Intel Core i5-7200U Up to 3.1GHz, 8GB DDR4 RAM, 512GB SSD, 802.11AC WiFi, Bluetooth 4.2, HDMI, USB 3.0, Windows 10 Professional",/Dell-LED-Backlit-Business-Bluetooth-Professional/dp/B018Q00YTC/ref=sr_1_181?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-181,"673
.",
"Dell Latitude E6420 Flagship 14.1-Inch Business High Performance Laptop (Intel Core i5 up to 3.2GHz, 8GB RAM, 128GB SSD, DVD, Wifi, Windows 10 Professional 64-bit) (Certified Refurbished)",/Dell-Latitude-Performance-Professional-Refurbished/dp/B071RY4PJF/ref=sr_1_182?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-182,"234
.",
"2018 Dell New Inspiron 15 5000 15.6"" 2-in-1 FHD Touchscreen Laptop Computer, Intel Core i5-8250U up to 3.4GHz, 8GB DDR4, 256GB SSD, Intel UHD Graphics 620, USB 3.1, Webcam, Bluetooth, HDMI, Windows 10",/Dell-Inspiron-Touchscreen-Computer-Bluetooth/dp/B07FM1T42H/ref=sr_1_183?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-183,"647
.",
"Flagship Dell Inspiron 15.6in Full HD Laptop, Intel Quad-Core i7-8550U 8G DDR4 128GB SSD+1TB HDD MaxxAudio Backlit Keyboard 802.11ac HDMI Bluetooth 4.1 Webcam USB 3.1 Windows 10 (Renewed)",/Dell-Inspiron-Quad-Core-MaxxAudio-Bluetooth/dp/B07P8N8ZDD/ref=sr_1_184?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-184,"549
.",
"2019 Dell Inspiron 15 5000 15.6"" Full HD Touchscreen Laptop Computer, 8th Gen Intel Quad-Core i7-8550U Up to 4.0GHz, 12GB DDR4, 1TB HDD, 802.11AC WiFi, HDMI, USB 3.0, Windows 10",/Dell-Inspiron-15-Touchscreen-Quad-Core/dp/B07MHGNLCD/ref=sr_1_185?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-185,"730
.",
"Dell G5 Gaming Notebook Computer 15.6″, Intel Core i7-8750H, Nvidia Geforce GTX 1050Ti 4GB, 8GB RAM, 1TB + 128GB SSD Storage, G5587-7037RED-PUS",/Dell-Notebook-Computer-i7-8750H-G5587-7037RED-PUS/dp/B07GFLBNYD/ref=sr_1_186?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-186,"919
.",
"Dell Vulcan 17 G7790-7662GRY-PUS Gaming Laptop (Windows 10 Home, 9th Gen Intel Core i7-9750H, 17.3"" LCD Screen, Storage: 512 GB, RAM: 16 GB) Grey",/Dell-G7790-7662GRY-PUS-Windows-i7-9750H-Storage/dp/B07RCP7ZV8/ref=sr_1_189?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-189,"1,299
.",
"Dell G5587 G5 15 5587 Laptop: Core i5-8300H Processor, 16GB RAM, NVidia GTX 1060, 256GB SSD+1TB HDD, 15.6"" Full HD (Red)",/Dell-G5587-5587-Laptop-Processor/dp/B07H9H44M6/ref=sr_1_190?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-190,"839
.",
"2019 Dell Vostro Business Flagship Laptop Notebook Computer 15.6"" Full HD LED-Backlit Display Intel Core i5-7200U Processor 8GB DDR4 RAM 256GB Solid State Drive HDMI Bluetooth 4.2 Windows 10 Pro",/Dell-Business-LED-Backlit-Processor-Bluetooth/dp/B07MZ8Z8MX/ref=sr_1_191?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-191,"578
.",
"Newest_Dell_Inspiron 15.6“ HD 3000 Business Laptop PC Computer with Intel Celeron N4000 Processor, 4GB RAM, 500GB HD, Webcam, DVD R/W, HDMI, Bluetooth, Windows 10 Pro, Black",/Newest_Dell_Inspiron-Business-Computer-Processor-Bluetooth/dp/B07L2T9Y5V/ref=sr_1_192?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-192,"310
.",
"Dell Latitude E6440 14? Flagship Business Laptop, Intel Core i5 Processor, 8GB DDR3 RAM, 500GB HDD, DVD+/-RW, Windows 10 Professional (Renewed)",/Dell-Latitude-E6440-Processor-Professional/dp/B074SJ7SZW/ref=sr_1_193?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-193,"210
.",4.1 out of 5 stars
Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100),/Dell-Display-Docking-Station-D3100/dp/B00O0M46KO/ref=sr_1_194?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-194,"117
.",
"2019 Dell XPS 9370 13.3"" 4K UHD Multitouch Premium Thin & Light Laptop, Intel Quad Core i7-8550U Upto 4.0GHz, 8GB RAM, 256GB SSD, Backlit Keyboard, Thunderbolt3, Windows 10, Silver with Black Palmrest",/Dell-Multitouch-i7-8550U-Keyboard-Thunderbolt3/dp/B07TK6XPM9/ref=sr_1_195?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-195,"1,159
.",
"2018 Flagship Dell Inspiron 3000 15.6"" Full HD Anti-Glare Laptop - Intel Core i5-7200U 2.5GHz, 8GB DDR4, 256G SSD, DVDRW, Bluetooth, WLAN, MaxxAudio, HDMI, Webcam, 3-in-1 Card Reader, USB 3.1, Win 10",/Flagship-Dell-Inspiron-Anti-Glare-Laptop/dp/B07G9NY5B9/ref=sr_1_196?keywords=dell+laptop&qid=1564683572&s=gateway&sr=8-196,"478
.",4.0 out of 5 stars
"2019 Dell Latitude E5450 14"" Business Laptop Computer, Intel Core i5-5300U up to 2.9GHz, 8GB RAM, 256GB SSD, 802.11ac WiFi, Bluetooth, USB 3.0, HDMI, Windows 10 Professsional (Renewed)",/Dell-Latitude-E5450-Bluetooth-Professsional/dp/B07SGPYQVS/ref=sr_1_195?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-195,"389
.",
"Dell XPS 15 9570 15.6"" Touchscreen InfinityEdge 4K Ultra HD Laptop - 8th Gen Intel Core i7-8750H Processor up to 4.10 GHz, 32GB Memory, 1TB SSD, 4GB NVIDIA GeForce GTX 1050 Ti, Windows 10 Home, Silver",/Dell-9570-Touchscreen-InfinityEdge-Laptop/dp/B07HCNQLDN/ref=sr_1_196?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-196,"1,895
.",
"2018 Flagship Dell Inspiron 11.6"" HD Chromebook, Intel Dual-Core Celeron N3060 up to 2.48GHz, 4GB RAM 16GB SSD HDMI USB Bluetooth 802.11ac HD Webcam Chrome OS",/Flagship-Dell-HD-Chromebook-Dual-Core-Bluetooth-802-11ac/dp/B07J4TVF7D/ref=sr_1_197?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-197,"159
.",4.1 out of 5 stars
"Dell Inspiron 3000 Series with DVD, 15.6 inch Touchscreen 2019 Laptop Notebook Computer, Intel Core i5-7200U 2.5Ghz, 12GB DDR4 RAM, 512GB SSD, Wi-Fi, HDMI, Webcam, Bluetooth, USB 3.0, Windows 10",/Dell-Inspiron-Touchscreen-Notebook-Bluetooth/dp/B07T81KWT5/ref=sr_1_198?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-198,"679
.",
"Dell Latitude E5420 Laptop, HDMI, Intel Core i3 2.1GHz, 4GB DDR3, 160GB SATA HDD, DVDRW, Windows 10 Home 64bit w/ Restore Partition (Renewed)",/Dell-Latitude-E5420-Windows-Partition/dp/B07KM1CXH6/ref=sr_1_199?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-199,"189
.",
"Newest Dell Inspiron 15.6"" FHD Touchscreen Flagship Laptop | Intel Quad Core i5-8250U (Beat i7-7500U) | 12GB DDR4 Memory | 512GB SSD | 802.11ac | USB 3.1 | HDMI | Bluetooth | Windows 10 Home",/Dell-Inspiron-Touchscreen-Flagship-Bluetooth/dp/B07QGZKZDN/ref=sr_1_200?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-200,"699
.",
"Dell Inspiron 15 5000, Inspiron 15.6"" FHD Touchscreen 2019 Flagship Dell Laptop Computer, i5-8250U Intel Quad-Core, 8GB DDR4, 16GB Optane SSD, 1TB HDD, BT 4.2 WiFi Backlit Keyboard MaxxAudio Win 10",/Dell-Inspiron-15-Inspiron-15-6-Touchscreen-Quad-Core/dp/B07S91FPDM/ref=sr_1_201?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-201,"599
.",
"2019 Premium Flagship Dell Inspiron 15 5000 15.6 Inch FHD Touchscreen Laptop (AMD Ryzen 5 2500U up to 3.6GHz (>i7-7500U), 16GB RAM, 256GB SSD, AMD Radeo Vega 8, Backlit Keyboard, WiFi, Windows 10)",/Flagship-Dell-Inspiron-Touchscreen-i7-7500U/dp/B07SWTQBQX/ref=sr_1_202?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-202,"631
.",
Wireless Mouse with USB Receive for Dell Microsoft PC Computer Laptop,/Wireless-Receive-Microsoft-Computer-Laptop/dp/B07P2WCZWD/ref=sr_1_205?keywords=dell+laptop&qid=1564683575&s=gateway&sr=8-205,"18
.",
